,time,value,vibration
750,20.022650957107544,532.0,1005.0
751,20.04877257347107,537.0,1005.0
752,20.076802730560303,541.0,1005.0
753,20.101731061935425,543.0,1005.0
754,20.127971172332764,545.0,1005.0
755,20.154995441436768,547.0,1005.0
756,20.180649518966675,549.0,1005.0
757,20.206548929214478,551.0,1005.0
758,20.234458208084106,551.0,1005.0
759,20.259554386138916,551.0,1005.0
760,20.28567910194397,551.0,1005.0
761,20.311598300933838,551.0,1005.0
762,20.337587118148804,551.0,1005.0
763,20.363702297210693,551.0,1005.0
764,20.3900887966156,551.0,1005.0
765,20.415860414505005,551.0,1005.0
766,20.4421067237854,551.0,1005.0
767,20.474021911621094,551.0,1005.0
768,20.499091386795044,551.0,1005.0
769,20.524556875228882,551.0,1005.0
770,20.550633668899536,551.0,1005.0
771,20.57653570175171,551.0,1005.0
772,20.60458993911743,551.0,1005.0
773,20.629722356796265,551.0,1005.0
774,20.656937837600708,551.0,1005.0
775,20.682355165481567,551.0,1005.0
776,20.708372592926025,551.0,1005.0
777,20.73448872566223,551.0,1005.0
778,20.760429620742798,551.0,1005.0
779,20.786784172058105,551.0,1005.0
780,20.81386661529541,551.0,1005.0
781,20.839365482330322,551.0,1005.0
782,20.8653404712677,551.0,1005.0
783,20.891313314437866,551.0,1005.0
784,20.91745138168335,551.0,1005.0
785,20.94361925125122,551.0,1005.0
786,20.969435930252075,551.0,1005.0
787,20.995551347732544,551.0,1005.0
788,21.02149724960327,551.0,1005.0
789,21.047489404678345,551.0,1005.0
790,21.073985815048218,551.0,1005.0
791,21.099724531173706,551.0,1005.0
792,21.125990390777588,551.0,1005.0
793,21.152127742767334,551.0,1005.0
794,21.17791986465454,551.0,1005.0
795,21.205060720443726,551.0,1005.0
796,21.230501890182495,551.0,1005.0
797,21.256619453430176,551.0,1005.0
798,21.282822370529175,551.0,1005.0
799,21.308624267578125,551.0,1005.0
800,21.33491015434265,551.0,1005.0
801,21.360747575759888,551.0,1005.0
802,21.38682794570923,551.0,1005.0
803,21.413022994995117,551.0,1005.0
804,21.438899517059326,551.0,1005.0
805,21.466779232025146,551.0,1005.0
806,21.44183659553528,551.0,1005.0
807,21.493951320648193,551.0,1005.0
808,21.519339084625244,551.0,1005.0
809,21.547427654266357,551.0,1005.0
810,21.572447538375854,551.0,1005.0
811,21.598622798919678,551.0,1005.0
812,21.626469612121582,551.0,1005.0
813,21.652036428451538,551.0,1005.0
814,21.677764415740967,551.0,1005.0
815,21.710222721099854,551.0,1008.0
816,21.733036041259766,551.0,1013.0
817,21.75905752182007,551.0,1017.0
818,21.785533666610718,551.0,1019.0
819,21.811285495758057,551.0,1025.0
820,21.837137460708618,550.0,1032.0
821,21.863255262374878,549.0,1038.0
822,21.889283895492554,549.0,1041.0
823,21.915277242660522,549.0,1044.0
824,21.94509220123291,548.0,1048.0
825,21.971162796020508,548.0,1054.0
826,21.997344970703125,547.0,1060.0
827,22.024794816970825,546.0,1067.0
828,22.052608489990234,545.0,1075.0
829,22.081547021865845,543.0,1088.0
830,22.107105493545532,541.0,1101.0
831,22.133232355117798,539.0,1112.0
832,22.15965723991394,537.0,1122.0
833,22.18682885169983,537.0,1129.0
834,22.211994409561157,536.0,1135.0
835,22.23932671546936,535.0,1140.0
836,22.264595985412598,534.0,1146.0
837,22.29059100151062,533.0,1154.0
838,22.316638469696045,532.0,1163.0
839,22.345391273498535,531.0,1172.0
840,22.372010231018066,529.0,1181.0
841,22.40088725090027,527.0,1190.0
842,22.428418159484863,525.0,1201.0
843,22.45633864402771,524.0,1212.0
844,22.48437190055847,523.0,1223.0
845,22.51038360595703,523.0,1234.0
846,22.535715341567993,522.0,1243.0
847,22.563596725463867,522.0,1250.0
848,22.594270944595337,522.0,1256.0
849,22.617358446121216,523.0,1262.0
850,22.64531898498535,523.0,1269.0
851,22.672987699508667,523.0,1278.0
852,22.70154356956482,523.0,1288.0
853,22.72933268547058,521.0,1302.0
854,22.754645109176636,519.0,1315.0
855,22.780415296554565,517.0,1326.0
856,22.808093309402466,514.0,1340.0
857,22.835832357406616,511.0,1354.0
858,22.864386796951294,508.0,1366.0
859,22.889716386795044,505.0,1374.0
860,22.915165424346924,503.0,1378.0
861,22.94111394882202,501.0,1385.0
862,22.96719455718994,499.0,1391.0
863,22.993188858032227,496.0,1398.0
864,23.019614696502686,492.0,1407.0
865,23.04715323448181,486.0,1418.0
866,23.074159860610962,478.0,1430.0
867,23.099207639694214,472.0,1442.0
868,23.126959323883057,464.0,1457.0
869,23.15204954147339,456.0,1474.0
870,23.18046474456787,450.0,1487.0
871,23.20540738105774,447.0,1494.0
872,23.23155188560486,447.0,1494.0
873,23.257922649383545,447.0,1494.0
874,23.284050703048706,447.0,1494.0
875,23.309924840927124,447.0,1494.0
876,23.335877418518066,447.0,1494.0
877,23.36246132850647,447.0,1494.0
878,23.388324737548828,447.0,1494.0
879,23.416260719299316,447.0,1494.0
880,23.441504955291748,447.0,1494.0
881,23.467700004577637,447.0,1494.0
882,23.495039701461792,447.0,1494.0
883,23.522021293640137,447.0,1494.0
884,23.54716992378235,447.0,1494.0
885,23.575114965438843,447.0,1494.0
886,23.600600957870483,447.0,1494.0
887,23.62667465209961,447.0,1494.0
888,23.652634382247925,447.0,1494.0
889,23.679716110229492,455.0,1495.0
890,23.705076217651367,468.0,1496.0
891,23.733115911483765,484.0,1496.0
892,23.759934425354004,505.0,1491.0
893,23.790611267089844,532.0,1479.0
894,23.817299604415894,556.0,1468.0
895,23.846710443496704,575.0,1463.0
896,23.872856855392456,584.0,1462.0
897,23.897505283355713,586.0,1462.0
898,23.923625946044922,586.0,1462.0
899,23.949644804000854,583.0,1462.0
900,23.979156970977783,566.0,1469.0
901,24.007051706314087,534.0,1482.0
902,24.035313606262207,493.0,1501.0
903,24.063177347183228,452.0,1517.0
904,24.091084480285645,420.0,1528.0
905,24.118232250213623,402.0,1532.0
906,24.144699573516846,393.0,1534.0
907,24.17139744758606,391.0,1534.0
908,24.196593523025513,391.0,1534.0
909,24.222559690475464,391.0,1534.0
910,24.248552083969116,391.0,1534.0
911,24.274670600891113,391.0,1534.0
912,24.300616979599,391.0,1534.0
913,24.328810214996338,397.0,1534.0
914,24.355451583862305,406.0,1535.0
915,24.38396692276001,420.0,1539.0
916,24.410284519195557,431.0,1543.0
917,24.435784101486206,436.0,1544.0
918,24.46168875694275,437.0,1544.0
919,24.48925018310547,437.0,1544.0
920,24.514484167099,437.0,1544.0
921,24.542367935180664,437.0,1544.0
922,24.567466497421265,437.0,1544.0
923,24.593433380126953,437.0,1545.0
924,24.61993956565857,437.0,1544.0
925,24.645740032196045,437.0,1544.0
926,24.67288565635681,437.0,1544.0
927,24.69832134246826,437.0,1544.0
928,24.724424600601196,437.0,1544.0
929,24.750420093536377,437.0,1544.0
930,24.776405334472656,437.0,1544.0
931,24.804028034210205,437.0,1544.0
932,24.829349279403687,437.0,1544.0
933,24.855607748031616,437.0,1544.0
934,24.881675481796265,437.0,1544.0
935,24.90883231163025,437.0,1544.0
936,24.934478044509888,437.0,1544.0
937,24.960326194763184,437.0,1544.0
938,24.986605882644653,437.0,1544.0
939,25.01254653930664,437.0,1544.0
940,25.040231943130493,437.0,1544.0
941,25.06541085243225,437.0,1544.0
942,25.091400861740112,437.0,1544.0
943,25.11768126487732,437.0,1544.0
944,25.144251823425293,437.0,1544.0
945,25.17021608352661,437.0,1544.0
946,25.196220636367798,437.0,1544.0
947,25.222426176071167,437.0,1544.0
948,25.251078844070435,437.0,1544.0
949,25.275846481323242,437.0,1544.0
950,25.302112579345703,437.0,1544.0
951,25.32822322845459,437.0,1544.0
952,25.354734897613525,437.0,1544.0
953,25.380396366119385,437.0,1544.0
954,25.406733989715576,437.0,1544.0
955,25.432511806488037,437.0,1544.0
956,25.45858383178711,437.0,1544.0
957,25.484741687774658,437.0,1544.0
958,25.510632276535034,437.0,1544.0
959,25.53742218017578,437.0,1544.0
960,25.563053131103516,437.0,1544.0
961,25.589048385620117,437.0,1544.0
962,25.615325927734375,437.0,1544.0
963,25.641254425048828,437.0,1544.0
964,25.667424201965332,437.0,1544.0
965,25.694105625152588,437.0,1544.0
966,25.72165846824646,437.0,1544.0
967,25.748305559158325,437.0,1544.0
968,25.773751974105835,437.0,1544.0
969,25.799551963806152,437.0,1544.0
970,25.82725739479065,437.0,1544.0
971,25.8523588180542,437.0,1544.0
972,25.87846565246582,437.0,1544.0
973,25.90452551841736,437.0,1544.0
974,25.93044924736023,437.0,1544.0
975,25.956716775894165,437.0,1544.0
976,25.983100652694702,437.0,1544.0
977,26.00883913040161,437.0,1544.0
978,26.03508496284485,437.0,1544.0
979,26.060933589935303,437.0,1544.0
980,26.08696961402893,437.0,1544.0
981,26.113627195358276,437.0,1544.0
982,26.13930606842041,437.0,1544.0
983,26.165467977523804,437.0,1544.0
984,26.191638469696045,437.0,1544.0
985,26.217729091644287,437.0,1544.0
986,26.243670225143433,437.0,1544.0
987,26.269882678985596,437.0,1544.0
988,26.29584503173828,437.0,1544.0
989,26.322126388549805,437.0,1544.0
990,26.349380254745483,437.0,1544.0
991,26.374743938446045,437.0,1544.0
992,26.400779485702515,437.0,1544.0
993,26.42689800262451,437.0,1544.0
994,26.45288872718811,437.0,1544.0
995,26.478931188583374,437.0,1544.0
996,26.505219221115112,437.0,1544.0
997,26.531075716018677,437.0,1544.0
998,26.557113647460938,437.0,1544.0
999,26.58338737487793,437.0,1544.0
1000,26.60988998413086,437.0,1544.0
1001,26.66513204574585,437.0,1544.0
1002,26.67663860321045,437.0,1544.0
1003,26.704331636428833,437.0,1544.0
1004,26.7294020652771,437.0,1544.0
1005,26.755677700042725,437.0,1544.0
1006,26.781622171401978,437.0,1544.0
1007,26.757640838623047,437.0,1544.0
1008,26.808892011642456,437.0,1544.0
1009,26.83493447303772,437.0,1544.0
1010,26.861011028289795,437.0,1544.0
1011,26.88698148727417,437.0,1544.0
1012,26.913201332092285,437.0,1544.0
1013,26.939276695251465,437.0,1544.0
1014,26.965259790420532,437.0,1544.0
1015,26.99130916595459,437.0,1544.0
1016,27.017754077911377,437.0,1544.0
1017,27.043574810028076,437.0,1544.0
1018,27.069855213165283,437.0,1544.0
1019,27.09574866294861,437.0,1544.0
1020,27.121777534484863,437.0,1544.0
1021,27.148627042770386,437.0,1544.0
1022,27.17417597770691,437.0,1544.0
1023,27.200809001922607,437.0,1544.0
1024,27.226540565490723,437.0,1544.0
1025,27.255088329315186,437.0,1544.0
1026,27.280035972595215,437.0,1544.0
1027,27.306843757629395,437.0,1544.0
1028,27.332368850708008,437.0,1544.0
1029,27.360156774520874,437.0,1544.0
1030,27.385297060012817,437.0,1544.0
1031,27.411470413208008,437.0,1544.0
1032,27.437564373016357,437.0,1544.0
1033,27.46346354484558,437.0,1544.0
1034,27.491495370864868,437.0,1544.0
1035,27.518553495407104,437.0,1544.0
1036,27.54367995262146,437.0,1544.0
1037,27.569897651672363,437.0,1544.0
1038,27.596180200576782,437.0,1544.0
1039,27.621899843215942,437.0,1544.0
1040,27.649017333984375,437.0,1544.0
1041,27.674458503723145,437.0,1544.0
1042,27.701573371887207,437.0,1544.0
1043,27.727278470993042,437.0,1544.0
1044,27.753390073776245,437.0,1544.0
1045,27.779435634613037,437.0,1544.0
1046,27.805335521697998,437.0,1544.0
1047,27.831846237182617,437.0,1544.0
1048,27.861613512039185,437.0,1544.0
1049,27.88572645187378,437.0,1544.0
1050,27.911781787872314,437.0,1544.0
1051,27.93830919265747,437.0,1544.0
1052,27.964059352874756,437.0,1544.0
1053,27.99094247817993,437.0,1544.0
1054,28.018497705459595,437.0,1544.0
1055,28.043848276138306,437.0,1544.0
1056,28.071797847747803,437.0,1544.0
1057,28.0970401763916,437.0,1544.0
1058,28.122880697250366,437.0,1544.0
1059,28.149183988571167,437.0,1544.0
1060,28.176889896392822,437.0,1544.0
1061,28.202633380889893,437.0,1544.0
1062,28.22829532623291,437.0,1544.0
1063,28.254404306411743,437.0,1544.0
1064,28.280275583267212,437.0,1544.0
1065,28.306353092193604,437.0,1544.0
1066,28.332558155059814,437.0,1544.0
1067,28.358541011810303,437.0,1544.0
1068,28.38595199584961,437.0,1544.0
1069,28.41129231452942,437.0,1544.0
1070,28.43730902671814,437.0,1544.0
1071,28.463351488113403,437.0,1544.0
1072,28.48930835723877,437.0,1544.0
1073,28.515281438827515,437.0,1544.0
1074,28.54181170463562,437.0,1544.0
1075,28.56868028640747,437.0,1544.0
1076,28.594630002975464,437.0,1544.0
1077,28.62037229537964,437.0,1544.0
1078,28.646612405776978,437.0,1544.0
1079,28.672441244125366,437.0,1544.0
1080,28.698442697525024,437.0,1544.0
1081,28.724528789520264,437.0,1544.0
1082,28.75055241584778,437.0,1544.0
1083,28.776506423950195,437.0,1544.0
1084,28.804349660873413,437.0,1544.0
1085,28.82950210571289,437.0,1544.0
1086,28.856825590133667,437.0,1544.0
1087,28.882169246673584,437.0,1544.0
1088,28.908390522003174,437.0,1544.0
1089,28.935061931610107,437.0,1544.0
1090,28.960827350616455,437.0,1544.0
1091,28.986835479736328,437.0,1544.0
1092,29.012816429138184,437.0,1544.0
1093,29.0401291847229,437.0,1544.0
1094,29.065414667129517,437.0,1544.0
1095,29.091429233551025,437.0,1544.0
1096,29.11746835708618,437.0,1544.0
1097,29.14341402053833,437.0,1544.0
1098,29.170072317123413,437.0,1544.0
1099,29.195680618286133,437.0,1544.0
1100,29.222925424575806,437.0,1544.0
1101,29.248339653015137,437.0,1544.0
1102,29.2762610912323,442.0,1543.0
1103,29.30512571334839,478.0,1534.0
1104,29.331327438354492,522.0,1525.0
1105,29.360196352005005,565.0,1515.0
1106,29.38815474510193,603.0,1501.0
1107,29.414108276367188,636.0,1488.0
1108,29.445028066635132,662.0,1484.0
1109,29.47062110900879,669.0,1483.0
1110,29.495457410812378,669.0,1483.0
1111,29.521447896957397,669.0,1483.0
1112,29.547647953033447,669.0,1483.0
1113,29.57393717765808,669.0,1483.0
1114,29.599656343460083,669.0,1483.0
1115,29.625953435897827,669.0,1483.0
1116,29.651874780654907,669.0,1483.0
1117,29.679019689559937,669.0,1483.0
1118,29.70452308654785,669.0,1483.0
1119,29.73046898841858,669.0,1483.0
1120,29.756461143493652,669.0,1483.0
1121,29.784544706344604,669.0,1483.0
1122,29.80993342399597,669.0,1483.0
1123,29.835643529891968,669.0,1483.0
1124,29.862035036087036,669.0,1483.0
1125,29.887911796569824,669.0,1483.0
1126,29.914061069488525,669.0,1483.0
1127,29.940274953842163,669.0,1483.0
1128,29.96627712249756,669.0,1483.0
1129,29.993078470230103,669.0,1483.0
1130,30.018634796142578,669.0,1483.0
1131,30.046512603759766,669.0,1483.0
1132,30.071561098098755,669.0,1483.0
1133,30.097559928894043,669.0,1483.0
1134,30.12516188621521,669.0,1483.0
1135,30.150362014770508,669.0,1483.0
1136,30.176563262939453,669.0,1483.0
1137,30.202527284622192,669.0,1483.0
1138,30.229814529418945,669.0,1483.0
1139,30.255221605300903,669.0,1483.0
1140,30.283172369003296,669.0,1483.0
1141,30.308105945587158,669.0,1483.0
1142,30.334245204925537,668.0,1482.0
1143,30.360229015350342,663.0,1479.0
1144,30.38837170600891,653.0,1477.0
1145,30.41326069831848,639.0,1474.0
1146,30.43991184234619,625.0,1473.0
1147,30.47519278526306,599.0,1478.0
1148,30.498725652694702,569.0,1487.0
1149,30.526975631713867,533.0,1490.0
1150,30.553195476531982,499.0,1487.0
1151,30.580142736434937,471.0,1480.0
1152,30.60723328590393,453.0,1477.0
1153,30.63420009613037,446.0,1476.0
1154,30.6591956615448,445.0,1476.0
1155,30.685455560684204,445.0,1476.0
1156,30.71134614944458,445.0,1476.0
1157,30.739370822906494,445.0,1476.0
1158,30.764399766921997,445.0,1476.0
1159,30.79102921485901,445.0,1476.0
1160,30.816848039627075,445.0,1476.0
1161,30.844536066055298,445.0,1476.0
1162,30.869680166244507,445.0,1476.0
1163,30.89565896987915,445.0,1476.0
1164,30.92181086540222,445.0,1476.0
1165,30.94775152206421,445.0,1476.0
1166,30.973863124847412,445.0,1476.0
1167,31.00021004676819,445.0,1476.0
1168,31.025989294052124,445.0,1476.0
1169,31.052337646484375,445.0,1476.0
1170,31.078094959259033,445.0,1476.0
1171,31.104230165481567,445.0,1476.0
1172,31.130390167236328,445.0,1476.0
1173,31.156579732894897,445.0,1476.0
1174,31.183692455291748,445.0,1476.0
1175,31.20898962020874,445.0,1476.0
1176,31.236584424972534,445.0,1476.0
1177,31.261828184127808,445.0,1476.0
1178,31.288885831832886,445.0,1476.0
1179,31.31471037864685,445.0,1476.0
1180,31.34247064590454,445.0,1476.0
1181,31.367430686950684,445.0,1476.0
1182,31.395509481430054,445.0,1476.0
1183,31.422062635421753,445.0,1469.0
1184,31.452999591827393,446.0,1462.0
1185,31.475831270217896,449.0,1462.0
1186,31.504560708999634,461.0,1464.0
1187,31.531979084014893,478.0,1464.0
1188,31.561884880065918,498.0,1464.0
1189,31.589139699935913,517.0,1466.0
1190,31.615347146987915,545.0,1468.0
1191,31.64895510673523,583.0,1468.0
1192,31.67380666732788,615.0,1467.0
1193,31.700121879577637,638.0,1467.0
1194,31.72731614112854,650.0,1469.0
1195,31.754298210144043,653.0,1469.0
1196,31.77932119369507,653.0,1469.0
1197,31.80570650100708,653.0,1469.0
1198,31.831777095794678,653.0,1470.0
1199,31.857722997665405,653.0,1470.0
1200,31.883824110031128,653.0,1470.0
1201,31.909732580184937,653.0,1471.0
1202,31.935746431350708,653.0,1471.0
1203,31.961859941482544,653.0,1471.0
1204,31.987873315811157,653.0,1471.0
1205,32.013901710510254,653.0,1471.0
1206,32.04112672805786,653.0,1471.0
1207,32.06644058227539,653.0,1471.0
1208,32.042465925216675,653.0,1471.0
1209,32.09370946884155,653.0,1471.0
1210,32.11978554725647,653.0,1471.0
1211,32.147289752960205,653.0,1471.0
1212,32.17265963554382,653.0,1471.0
1213,32.199007511138916,653.0,1471.0
1214,32.226194620132446,653.0,1471.0
1215,32.251837968826294,653.0,1471.0
1216,32.27771210670471,653.0,1471.0
1217,32.30543351173401,653.0,1471.0
1218,32.33250045776367,653.0,1471.0
1219,32.3574583530426,653.0,1471.0
1220,32.38351893424988,653.0,1471.0
1221,32.41037607192993,653.0,1471.0
1222,32.435983419418335,653.0,1471.0
1223,32.46264147758484,653.0,1471.0
1224,32.48834443092346,653.0,1471.0
1225,32.514381885528564,653.0,1471.0
1226,32.54061722755432,653.0,1471.0
1227,32.56653547286987,653.0,1471.0
1228,32.594274044036865,653.0,1473.0
1229,32.619370222091675,653.0,1474.0
1230,32.645713090896606,653.0,1474.0
1231,32.671504735946655,646.0,1477.0
1232,32.70335912704468,635.0,1484.0
1233,32.72808289527893,617.0,1492.0
1234,32.756898641586304,594.0,1499.0
1235,32.785006046295166,565.0,1507.0
1236,32.81292486190796,536.0,1514.0
1237,32.839996337890625,512.0,1519.0
1238,32.86804413795471,499.0,1520.0
1239,32.89438009262085,497.0,1520.0
1240,32.919350385665894,497.0,1520.0
1241,32.945252656936646,497.0,1521.0
1242,32.97153949737549,497.0,1521.0
1243,32.99741053581238,496.0,1522.0
1244,33.023537397384644,496.0,1522.0
1245,33.05031681060791,496.0,1522.0
1246,33.07581806182861,496.0,1522.0
1247,33.10298776626587,496.0,1522.0
1248,33.12841582298279,496.0,1522.0
1249,33.155118227005005,496.0,1522.0
1250,33.18075966835022,496.0,1522.0
1251,33.20674991607666,496.0,1522.0
1252,33.23288440704346,496.0,1522.0
1253,33.258832693099976,496.0,1522.0
1254,33.284876346588135,496.0,1522.0
1255,33.31093740463257,496.0,1523.0
1256,33.33851909637451,496.0,1524.0
1257,33.36382746696472,496.0,1525.0
1258,33.38982963562012,496.0,1525.0
1259,33.416144609451294,496.0,1525.0
1260,33.44231390953064,496.0,1525.0
1261,33.46921181678772,496.0,1525.0
1262,33.494781732559204,496.0,1525.0
1263,33.52085018157959,496.0,1525.0
1264,33.54705834388733,496.0,1525.0
1265,33.57307291030884,496.0,1525.0
1266,33.59903907775879,496.0,1525.0
1267,33.625070333480835,496.0,1525.0
1268,33.65102934837341,496.0,1525.0
1269,33.67726922035217,496.0,1525.0
1270,33.703792572021484,496.0,1525.0
1271,33.72974991798401,501.0,1526.0
1272,33.76120376586914,516.0,1529.0
1273,33.789549350738525,534.0,1535.0
1274,33.81544518470764,556.0,1544.0
1275,33.842217445373535,584.0,1553.0
1276,33.869139194488525,614.0,1554.0
1277,33.89612627029419,639.0,1552.0
1278,33.923391342163086,653.0,1552.0
1279,33.948405027389526,657.0,1552.0
1280,33.97652745246887,657.0,1552.0
1281,34.00169897079468,657.0,1552.0
1282,34.031845569610596,657.0,1551.0
1283,34.05608916282654,657.0,1551.0
1284,34.081889390945435,657.0,1551.0
1285,34.10797166824341,657.0,1551.0
1286,34.13422346115112,657.0,1551.0
1287,34.16188907623291,658.0,1550.0
1288,34.187039852142334,659.0,1548.0
1289,34.213050365448,659.0,1548.0
1290,34.239124059677124,659.0,1548.0
1291,34.265445709228516,659.0,1548.0
1292,34.29275894165039,659.0,1548.0
1293,34.31993293762207,659.0,1548.0
1294,34.34538269042969,659.0,1548.0
1295,34.37117671966553,659.0,1548.0
1296,34.397740602493286,659.0,1548.0
1297,34.42410731315613,659.0,1548.0
1298,34.449787855148315,659.0,1548.0
1299,34.47603392601013,659.0,1548.0
1300,34.50189924240112,659.0,1548.0
1301,34.529940605163574,659.0,1548.0
1302,34.5549898147583,659.0,1548.0
1303,34.58145308494568,659.0,1548.0
1304,34.60722041130066,659.0,1548.0
1305,34.633299350738525,659.0,1548.0
1306,34.66079759597778,659.0,1548.0
1307,34.68600010871887,659.0,1548.0
1308,34.71241784095764,659.0,1548.0
1309,34.73822045326233,659.0,1548.0
1310,34.76424860954285,659.0,1548.0
1311,34.790322065353394,648.0,1550.0
1312,34.818092584609985,632.0,1552.0
1313,34.84516739845276,613.0,1556.0
1314,34.87224197387695,590.0,1560.0
1315,34.901323318481445,560.0,1569.0
1316,34.928948402404785,527.0,1580.0
1317,34.955036640167236,496.0,1591.0
1318,34.984031677246094,481.0,1595.0
1319,35.00925970077515,481.0,1596.0
1320,35.03651165962219,481.0,1598.0
1321,35.06180500984192,481.0,1598.0
1322,35.08909583091736,481.0,1598.0
1323,35.11450386047363,481.0,1598.0
1324,35.1408257484436,481.0,1598.0
1325,35.16664481163025,481.0,1598.0
1326,35.19271373748779,481.0,1598.0
1327,35.220561027526855,481.0,1598.0
1328,35.2495903968811,481.0,1598.0
1329,35.273775577545166,481.0,1598.0
1330,35.29983377456665,481.0,1598.0
1331,35.32583260536194,481.0,1598.0
1332,35.35204863548279,481.0,1598.0
1333,35.37792730331421,481.0,1598.0
1334,35.40383505821228,481.0,1598.0
1335,35.430012702941895,481.0,1598.0
1336,35.456021785736084,481.0,1598.0
1337,35.48323059082031,481.0,1598.0
1338,35.508787631988525,481.0,1598.0
1339,35.534626960754395,481.0,1598.0
1340,35.5627179145813,481.0,1598.0
1341,35.58870720863342,481.0,1598.0
1342,35.61482095718384,481.0,1598.0
1343,35.64028000831604,481.0,1598.0
1344,35.666619539260864,481.0,1598.0
1345,35.69260835647583,481.0,1598.0
1346,35.71973180770874,481.0,1598.0
1347,35.74519634246826,481.0,1598.0
1348,35.77109384536743,481.0,1598.0
1349,35.799283266067505,481.0,1598.0
1350,35.82438135147095,481.0,1598.0
1351,35.85087060928345,481.0,1598.0
1352,35.87650728225708,481.0,1598.0
1353,35.90437173843384,481.0,1598.0
1354,35.92954182624817,481.0,1598.0
1355,35.955564975738525,481.0,1598.0
1356,35.98152732849121,481.0,1598.0
1357,36.00751519203186,481.0,1598.0
1358,36.03363037109375,481.0,1598.0
1359,36.05955696105957,481.0,1598.0
1360,36.08570313453674,481.0,1598.0
1361,36.112223863601685,481.0,1598.0
1362,36.14052486419678,481.0,1598.0
1363,36.16546416282654,481.0,1598.0
1364,36.193424224853516,481.0,1598.0
1365,36.21836829185486,481.0,1598.0
1366,36.245076179504395,481.0,1598.0
1367,36.270806550979614,481.0,1598.0
1368,36.296820878982544,481.0,1598.0
1369,36.32421040534973,481.0,1598.0
1370,36.34938049316406,481.0,1598.0
1371,36.37546133995056,481.0,1598.0
1372,36.40143799781799,481.0,1598.0
1373,36.427430868148804,481.0,1598.0
1374,36.45526123046875,481.0,1598.0
1375,36.48033571243286,481.0,1598.0
1376,36.506555795669556,481.0,1598.0
1377,36.53253650665283,481.0,1598.0
1378,36.56052374839783,481.0,1598.0
1379,36.58562994003296,481.0,1598.0
1380,36.613532304763794,481.0,1598.0
1381,36.640599727630615,481.0,1598.0
1382,36.66581177711487,481.0,1598.0
1383,36.69169020652771,481.0,1598.0
1384,36.71793508529663,481.0,1598.0
1385,36.744871616363525,481.0,1598.0
1386,36.77044939994812,481.0,1598.0
1387,36.79638409614563,481.0,1598.0
1388,36.822457790374756,481.0,1598.0
1389,36.84856367111206,481.0,1598.0
1390,36.87454867362976,481.0,1598.0
1391,36.90070390701294,481.0,1598.0
1392,36.926968812942505,481.0,1598.0
1393,36.95276927947998,481.0,1598.0
1394,36.97915291786194,481.0,1598.0
1395,37.00495219230652,481.0,1598.0
1396,37.03102517127991,481.0,1598.0
1397,37.057122468948364,481.0,1598.0
1398,37.08304309844971,481.0,1598.0
1399,37.109214305877686,481.0,1598.0
1400,37.13527154922485,481.0,1598.0
1401,37.16170644760132,481.0,1598.0
1402,37.18863487243652,481.0,1598.0
1403,37.214627265930176,481.0,1598.0
1404,37.2406120300293,481.0,1598.0
1405,37.266542196273804,481.0,1598.0
1406,37.29255151748657,481.0,1598.0
1407,37.320417642593384,481.0,1598.0
1408,37.345396995544434,481.0,1598.0
1409,37.32143521308899,481.0,1598.0
1410,37.37388873100281,481.0,1598.0
1411,37.39921975135803,481.0,1598.0
1412,37.425193309783936,481.0,1598.0
1413,37.451367139816284,481.0,1598.0
1414,37.47762584686279,481.0,1598.0
1415,37.503633975982666,481.0,1598.0
1416,37.529730796813965,481.0,1598.0
1417,37.55577731132507,481.0,1598.0
1418,37.58169722557068,481.0,1598.0
1419,37.607898235321045,481.0,1598.0
1420,37.63390374183655,481.0,1598.0
1421,37.66010570526123,481.0,1598.0
1422,37.68740510940552,481.0,1598.0
1423,37.71273636817932,481.0,1598.0
1424,37.73897075653076,481.0,1598.0
1425,37.764840602874756,481.0,1598.0
1426,37.79115962982178,481.0,1598.0
1427,37.817031145095825,481.0,1598.0
1428,37.8430073261261,481.0,1598.0
1429,37.86921525001526,481.0,1598.0
1430,37.89515399932861,481.0,1598.0
1431,37.92138361930847,481.0,1598.0
1432,37.947833776474,481.0,1598.0
1433,37.973607301712036,481.0,1598.0
1434,37.999902963638306,481.0,1598.0
1435,38.025893449783325,481.0,1598.0
1436,38.05179476737976,481.0,1598.0
1437,38.0779664516449,481.0,1598.0
1438,38.104629039764404,481.0,1598.0
1439,38.13048219680786,481.0,1598.0
1440,38.156466245651245,481.0,1598.0
1441,38.18252635002136,481.0,1598.0
1442,38.20846223831177,481.0,1598.0
1443,38.234474420547485,481.0,1598.0
1444,38.26098918914795,481.0,1598.0
1445,38.28697657585144,481.0,1598.0
1446,38.3127760887146,481.0,1598.0
1447,38.34060525894165,481.0,1598.0
1448,38.36569333076477,481.0,1598.0
1449,38.39186143875122,481.0,1598.0
1450,38.41784930229187,481.0,1598.0
1451,38.443904638290405,481.0,1598.0
1452,38.46997785568237,481.0,1598.0
1453,38.49618172645569,481.0,1598.0
1454,38.52227020263672,481.0,1598.0
1455,38.54848122596741,481.0,1598.0
1456,38.5744423866272,481.0,1598.0
1457,38.60061812400818,481.0,1598.0
1458,38.62671875953674,481.0,1598.0
1459,38.65272283554077,481.0,1598.0
1460,38.67927598953247,481.0,1598.0
1461,38.706443071365356,481.0,1598.0
